order_id,user_id,order_date,category,revenue,discount,cost
512,3516,2025-07-29,beauty,41.83,5.1,16.83
513,4690,2026-04-15,sports,25.82,3.92,13.87
514,997,2025-03-26,sports,38.42,0.17,16.65
515,2981,2024-08-11,sports,46.0,7.39,23.34
516,4216,2025-04-02,beauty,94.95,4.54,43.93
517,1073,2025-12-15,electronics,122.29,3.77,66.47
518,1931,2025-11-12,home,97.04,3.72,60.38
519,4503,2025-04-19,beauty,248.7,2.37,138.12
520,3886,2025-09-14,home,125.57,8.43,61.33
521,393,2024-09-02,beauty,85.85,2.74,55.79
522,4363,2025-03-04,fashion,99.76,1.21,68.15
523,624,2025-02-05,fashion,14.27,0.35,6.07
524,1249,2025-02-21,beauty,63.05,4.23,43.51
525,3800,2024-09-29,home,98.92,4.91,51.95
526,4847,2024-10-16,fashion,70.57,11.78,30.89
527,2088,2026-01-05,fashion,3.32,0.43,1.67
528,4997,2025-05-21,home,26.82,0.9,11.76
529,3253,2026-02-21,electronics,42.93,5.73,17.39
530,598,2025-10-25,beauty,46.29,1.44,27.84
531,2841,2025-06-29,sports,17.63,2.9,7.75
532,4478,2025-11-02,fashion,56.48,4.85,22.85
533,1797,2025-02-17,beauty,13.64,0.96,9.17
534,3670,2024-10-29,home,30.47,5.09,18.8
535,4564,2025-12-17,home,43.99,2.76,30.71
536,2637,2025-08-26,home,52.59,6.88,33.41
537,2489,2025-12-06,beauty,63.97,4.81,40.42
538,2730,2026-05-07,electronics,142.71,27.52,81.43
539,4798,2026-06-07,fashion,27.02,3.18,12.57
540,1045,2025-10-05,home,20.24,3.71,13.0
541,117,2026-02-17,fashion,21.21,2.26,13.27
542,4769,2025-03-20,sports,62.74,8.87,32.47
543,4393,2024-12-06,fashion,73.37,7.48,49.24
544,2151,2025-11-14,beauty,26.73,0.16,13.28
545,2276,2025-09-16,home,13.26,1.92,6.77
546,988,2026-03-10,fashion,57.22,10.68,30.98
547,776,2024-10-30,electronics,33.38,0.71,14.92
548,555,2025-04-05,electronics,27.23,4.76,18.15
549,4747,2025-02-09,fashion,6.95,0.78,3.01
550,696,2026-01-07,home,113.26,9.82,47.88
551,2873,2025-12-02,beauty,26.43,2.93,12.14
552,492,2025-01-30,home,37.7,7.15,15.62
553,1462,2024-09-22,electronics,38.89,2.31,16.08
554,3841,2024-11-01,electronics,117.08,14.86,49.15
555,975,2026-01-03,fashion,31.07,3.11,16.98
556,1747,2024-06-17,electronics,56.69,10.48,38.45
557,868,2025-12-13,sports,78.32,10.5,53.57
558,854,2025-09-03,home,146.05,29.2,101.33
559,2293,2025-04-16,electronics,318.14,24.37,170.49
560,961,2026-04-07,sports,63.59,0.25,26.12
561,1013,2026-02-04,home,58.62,4.73,24.49
562,4560,2025-08-30,home,72.65,14.29,35.54
563,1108,2024-07-11,electronics,24.61,4.24,11.17
564,874,2024-11-04,electronics,10.35,0.99,5.27
565,1021,2025-09-26,home,42.94,5.02,29.1
566,4459,2025-02-18,electronics,81.59,13.36,50.55
567,141,2026-06-01,fashion,49.81,2.05,32.2
568,469,2026-03-06,fashion,26.74,2.61,12.29
569,3026,2025-10-03,home,27.26,1.01,17.81
570,2573,2024-12-04,electronics,4.93,0.04,2.9
571,3048,2025-10-25,electronics,129.07,25.16,83.72
572,915,2025-08-29,sports,94.63,10.94,44.63
573,3486,2024-09-04,sports,75.46,5.3,31.53
574,638,2026-06-13,home,34.22,4.52,17.25
575,3659,2025-07-06,home,57.97,3.54,23.54
576,3066,2024-10-03,fashion,160.71,15.54,91.3
577,2387,2025-02-28,electronics,41.78,5.14,23.89
578,1816,2026-01-15,electronics,101.64,19.37,57.86
579,1156,2024-08-15,sports,28.21,4.32,17.72
580,2734,2024-12-17,beauty,146.23,19.91,88.12
581,2404,2025-03-12,electronics,45.86,2.93,19.01
582,1028,2025-02-19,electronics,151.47,5.59,63.61
583,605,2024-10-24,home,148.68,26.82,100.15
584,1917,2025-10-23,beauty,9.22,0.27,4.09
585,1736,2026-05-04,home,41.44,7.87,27.33
586,1566,2024-08-23,fashion,40.7,4.39,22.81
587,3437,2026-03-16,home,44.71,2.82,24.04
588,4100,2025-12-18,electronics,157.65,20.87,66.2
589,3776,2025-11-18,electronics,49.96,6.96,30.53
590,2039,2025-10-25,home,176.75,30.5,89.89
591,2836,2026-01-03,home,21.94,3.36,10.84
592,3601,2026-05-05,beauty,60.38,0.75,33.0
593,101,2025-03-03,fashion,14.61,0.23,9.14
594,771,2025-05-28,home,11.3,1.93,7.31
595,4524,2024-06-24,fashion,10.64,0.17,4.97
596,4090,2025-01-07,beauty,45.8,7.25,24.15
597,3639,2024-11-25,sports,19.94,1.56,10.56
598,2207,2024-12-26,home,7.34,0.56,4.48
599,3602,2025-12-06,beauty,4.4,0.1,2.37
600,3964,2024-08-07,beauty,9.76,1.51,4.9
601,4882,2025-03-15,fashion,48.55,9.23,19.7
602,3210,2025-01-01,fashion,56.56,1.14,35.62
603,524,2026-02-17,sports,20.75,2.75,8.87
604,735,2024-09-07,beauty,23.04,3.11,15.9
605,3100,2025-12-27,home,57.89,9.52,35.56
606,2472,2024-06-16,home,38.65,7.65,22.46
607,4931,2024-07-23,sports,94.43,7.91,58.23
608,3369,2025-04-11,electronics,100.18,8.05,42.36
609,1709,2025-05-22,electronics,59.35,1.27,36.06
610,650,2026-01-06,home,8.71,0.67,4.73
611,823,2025-05-07,fashion,10.65,1.6,4.37
612,3889,2024-10-23,electronics,16.7,2.62,10.81
613,3157,2026-05-04,beauty,87.7,15.57,59.2
614,3131,2025-05-03,fashion,65.42,5.16,43.18
615,4046,2025-07-03,home,48.21,9.1,33.42
616,2242,2026-05-01,fashion,38.32,4.66,23.61
617,4381,2025-04-06,home,48.76,3.22,26.81
618,322,2025-03-15,sports,19.41,0.2,11.37
619,102,2025-08-14,sports,62.12,9.21,37.25
620,3490,2025-04-03,fashion,78.0,8.61,53.78
621,3966,2024-09-02,fashion,3.46,0.5,2.07
622,2682,2026-03-21,electronics,79.87,6.2,42.88
623,988,2025-06-23,home,59.7,2.87,37.11
624,546,2026-02-18,beauty,16.1,1.67,11.25
625,4740,2026-04-18,fashion,142.05,28.36,62.78
626,456,2025-09-07,home,72.08,8.01,44.39
627,3395,2025-11-03,fashion,40.54,3.13,21.91
628,3479,2026-01-25,home,26.44,1.69,16.46
629,4599,2025-12-01,fashion,24.15,1.93,13.28
630,4688,2024-12-08,sports,69.86,3.72,48.56
631,3213,2024-10-20,beauty,46.5,0.84,21.99
632,1763,2025-06-01,sports,45.46,3.62,23.89
633,2747,2024-08-12,home,25.38,4.69,15.83
634,312,2026-02-26,fashion,62.21,7.94,42.2
635,632,2026-04-03,fashion,52.42,9.78,36.62
636,3536,2024-07-11,electronics,55.35,0.59,37.53
637,3435,2025-01-31,fashion,130.87,2.12,69.11
638,1862,2024-07-01,sports,62.8,10.84,33.84
639,2696,2025-02-18,electronics,49.46,8.63,32.37
640,1122,2025-01-04,home,65.48,9.59,44.72
641,4200,2024-09-05,fashion,96.21,1.54,63.87
642,1994,2024-08-12,electronics,54.93,0.74,25.32
643,4045,2025-03-08,sports,52.82,8.83,26.21
644,4981,2024-10-26,fashion,40.35,6.56,17.88
645,227,2026-05-06,fashion,33.26,6.59,14.67
646,2145,2025-04-03,home,30.79,3.29,14.26
647,896,2024-10-18,electronics,2.16,0.11,0.96
648,1363,2026-01-05,electronics,15.71,2.61,6.74
649,1133,2024-08-13,home,40.55,5.64,23.48
650,628,2025-08-14,sports,14.99,0.89,8.41
651,1522,2026-05-14,electronics,83.3,5.32,43.25
652,4468,2024-08-27,electronics,42.14,7.53,28.15
653,3773,2025-03-05,home,21.37,2.08,9.4
654,719,2025-09-20,sports,29.97,0.68,14.17
655,2422,2025-10-05,beauty,17.99,2.92,8.97
656,2190,2026-05-10,beauty,29.7,2.38,12.44
657,1581,2025-06-25,home,21.06,3.9,10.16
658,288,2025-12-15,sports,38.45,7.14,23.05
659,1230,2024-07-10,home,60.2,7.61,39.79
660,1496,2025-05-17,beauty,53.13,8.34,35.75
661,3922,2025-11-05,fashion,30.38,3.36,12.78
662,4630,2024-10-22,home,25.47,0.69,11.11
663,809,2025-09-30,home,32.97,5.99,21.28
664,1559,2026-05-08,beauty,39.33,6.61,26.75
665,4763,2025-05-19,electronics,81.5,0.61,46.04
666,2311,2024-10-16,beauty,21.96,3.69,15.0
667,1875,2024-07-27,electronics,30.35,3.64,14.59
668,193,2024-09-02,home,153.15,2.07,65.82
669,3579,2025-02-28,sports,78.15,8.66,44.41
670,4399,2024-11-22,home,116.72,20.49,78.11
671,639,2024-11-10,beauty,39.62,2.86,20.99
672,1498,2025-04-29,beauty,85.74,13.79,52.52
673,2588,2025-12-09,fashion,6.72,0.95,4.15
674,4366,2025-08-20,home,30.65,0.96,17.68
675,3094,2025-12-28,electronics,221.24,16.38,129.81
676,1175,2026-06-04,electronics,10.97,1.8,6.89
677,268,2026-01-03,home,168.77,0.98,105.29
678,2097,2025-08-09,fashion,6.68,0.85,3.19
679,1020,2025-01-08,sports,13.91,2.72,9.18
680,2405,2025-11-11,fashion,41.46,0.56,26.35
681,434,2025-01-20,sports,55.0,4.18,28.51
682,4654,2025-02-01,electronics,46.99,5.08,32.5
683,3004,2024-12-17,fashion,8.5,1.23,5.01
684,1836,2024-08-29,electronics,150.24,29.58,66.09
685,1401,2024-07-24,sports,23.28,4.33,16.18
686,2918,2025-04-17,home,71.39,5.2,35.56
687,4016,2025-09-03,home,201.82,34.23,138.86
688,4316,2025-08-16,beauty,64.51,6.32,37.15
689,4545,2026-03-30,home,183.86,19.14,122.51
690,440,2025-07-02,fashion,91.58,14.76,57.48
691,1203,2024-10-13,home,4.37,0.34,2.91
692,3202,2024-07-28,home,271.63,32.71,175.84
693,3178,2025-03-23,beauty,38.52,1.99,19.43
694,3172,2024-06-18,sports,83.68,11.04,34.77
695,4632,2025-05-14,beauty,4.49,0.66,1.92
696,375,2024-08-23,sports,8.43,1.2,5.4
697,777,2025-01-30,sports,15.3,1.43,7.8
698,813,2026-03-17,electronics,78.36,9.75,36.61
699,1694,2025-11-12,sports,51.76,2.08,32.3
700,566,2025-10-14,beauty,34.34,5.92,23.44
701,4796,2025-09-25,electronics,138.0,6.28,89.15
702,3413,2025-06-24,home,32.7,2.5,13.37
703,2651,2024-11-18,electronics,39.37,1.88,24.28
704,4586,2024-08-30,sports,44.01,6.18,25.61
705,501,2024-07-05,fashion,177.09,30.19,87.15
706,665,2024-11-23,sports,38.49,6.82,24.64
707,601,2024-10-26,sports,20.96,0.6,14.29
708,869,2025-10-24,home,143.1,6.96,66.87
709,4569,2025-01-28,home,5.64,0.5,2.69
710,4712,2024-08-18,home,52.24,5.35,34.67
711,3364,2025-06-18,sports,46.21,5.04,29.42
712,201,2026-04-02,home,109.47,8.52,63.12
713,4653,2024-09-13,fashion,56.31,10.38,28.93
714,4665,2025-02-10,sports,104.91,10.19,58.42
715,3908,2026-02-15,fashion,113.13,1.0,67.77
716,2547,2025-04-20,beauty,92.05,7.93,60.78
717,4962,2025-06-16,electronics,138.29,3.62,90.72
718,1175,2025-06-30,sports,165.99,8.94,99.81
719,2610,2026-05-12,beauty,109.58,16.4,60.93
720,1786,2025-11-11,beauty,15.8,1.61,6.86
721,1088,2025-01-07,home,69.22,10.55,45.03
722,3097,2024-08-25,home,42.79,0.05,22.33
723,578,2025-10-27,electronics,50.04,5.3,21.27
724,3368,2025-08-12,sports,5.1,0.91,3.28
725,3751,2025-04-13,sports,34.82,6.34,22.82
726,2323,2024-11-06,home,47.42,9.33,32.9
727,4398,2025-03-31,electronics,45.84,5.41,31.71
728,3323,2026-05-04,fashion,53.59,5.8,25.2
729,1827,2025-04-08,beauty,95.86,13.85,54.21
730,1476,2025-03-29,beauty,54.88,3.94,28.78
731,4128,2024-11-07,beauty,19.28,0.89,11.13
732,1892,2025-05-28,fashion,110.96,5.9,64.94
733,4935,2024-07-20,sports,55.56,9.79,33.78
734,903,2025-01-06,beauty,94.06,10.46,55.26
735,1331,2025-05-23,home,216.16,3.3,147.2
736,4227,2025-06-12,electronics,34.4,6.42,21.8
737,3599,2025-01-06,fashion,194.33,17.35,129.31
738,2459,2024-12-08,electronics,91.06,16.85,37.08
739,3065,2026-03-28,home,10.63,1.52,5.57
740,4924,2025-01-10,fashion,17.65,2.77,12.05
741,591,2025-08-28,sports,2.83,0.52,1.51
742,2834,2024-08-02,fashion,99.11,7.94,48.04
743,2801,2024-10-11,beauty,40.87,6.12,19.73
744,3468,2026-01-21,electronics,38.81,4.4,18.74
745,3521,2025-12-08,fashion,34.75,6.34,22.71
746,1396,2025-11-16,sports,79.31,5.15,40.95
747,3877,2024-08-30,fashion,10.84,0.59,4.49
748,647,2024-08-21,beauty,36.63,4.6,22.22
749,750,2025-11-16,sports,45.63,3.68,18.39
750,3818,2025-03-10,sports,73.64,1.66,34.14
751,2085,2026-03-05,home,3.02,0.15,1.24
752,2201,2025-08-10,beauty,108.87,2.44,44.08
753,587,2025-05-03,beauty,94.43,13.12,45.97
754,3695,2026-01-24,electronics,119.88,18.21,64.79
755,1344,2025-09-17,fashion,78.62,7.17,48.65
756,2026,2024-12-09,fashion,73.74,11.27,31.2
757,2242,2025-08-19,sports,27.88,1.88,14.37
758,2719,2024-08-02,sports,11.6,0.14,4.88
759,4708,2026-03-31,home,1.81,0.34,0.85
760,730,2025-04-12,sports,62.91,12.26,29.18
761,4306,2026-03-13,beauty,16.46,0.16,9.08
762,1523,2025-07-26,electronics,233.95,38.12,140.32
763,2836,2025-05-07,sports,21.3,1.77,11.04
764,3829,2025-08-05,electronics,27.24,3.11,15.51
765,4505,2025-12-01,fashion,55.76,1.01,24.29
766,3139,2026-04-20,electronics,13.11,0.99,8.16
767,1367,2026-06-13,fashion,24.87,3.95,14.79
768,527,2025-06-19,sports,109.71,13.43,47.72
769,4654,2025-09-03,sports,102.18,17.93,62.45
770,4311,2026-05-01,sports,30.4,3.63,16.32
771,1784,2024-12-16,beauty,37.43,6.89,24.26
772,4960,2025-06-20,sports,16.96,1.83,10.54
773,516,2025-02-03,sports,44.43,8.79,30.7
774,3976,2024-08-16,electronics,118.71,12.85,49.05
775,2632,2025-04-18,home,19.51,0.67,11.81
776,4974,2026-05-18,electronics,72.04,10.22,48.09
777,2804,2026-04-10,sports,29.75,3.07,19.16
778,789,2025-12-22,fashion,20.25,1.52,8.28
779,33,2024-07-12,electronics,11.61,1.81,7.79
780,1281,2025-07-10,electronics,42.07,3.33,24.06
781,3015,2025-09-02,fashion,10.57,1.91,5.1
782,3214,2026-05-16,fashion,25.63,3.88,10.48
783,3094,2025-07-22,electronics,78.11,6.6,31.6
784,3377,2026-02-27,electronics,62.84,4.42,38.31
785,3724,2025-09-02,home,132.79,6.86,53.23
786,235,2025-11-24,beauty,34.11,3.67,17.9
787,470,2025-10-10,beauty,12.89,1.85,6.59
788,2150,2024-10-08,home,26.77,3.93,16.06
789,4872,2024-09-17,fashion,52.69,7.05,29.39
790,1534,2026-01-25,beauty,12.86,0.37,6.11
791,2280,2025-05-30,fashion,26.33,1.95,11.74
792,3137,2024-10-28,beauty,50.19,1.87,30.37
793,2696,2024-10-23,sports,82.51,4.77,39.03
794,2170,2024-11-27,sports,67.25,0.94,34.9
795,1927,2026-03-05,home,107.69,7.46,54.39
796,2885,2024-11-12,fashion,13.81,0.4,8.12
797,4955,2024-09-22,electronics,49.25,1.96,29.35
798,2258,2024-07-19,home,31.6,4.77,22.06
799,1663,2025-05-10,beauty,40.48,8.06,16.81
800,2549,2024-08-15,beauty,96.37,18.58,43.98
801,3338,2025-11-28,fashion,41.47,2.91,28.19
802,463,2025-05-20,beauty,114.69,10.75,67.37
803,757,2024-11-19,electronics,96.84,1.0,56.81
804,3498,2026-03-16,home,83.18,12.54,39.01
805,1308,2025-10-16,fashion,35.51,6.08,24.3
806,711,2024-10-08,beauty,79.1,6.12,32.82
807,3551,2026-03-25,beauty,47.47,9.47,30.1
808,517,2025-09-21,beauty,147.16,11.87,86.6
809,1837,2025-01-02,electronics,22.21,1.27,13.69
810,1879,2025-02-19,sports,127.8,7.6,71.38
811,4158,2026-05-24,beauty,39.61,2.37,21.8
812,2416,2026-01-01,fashion,38.99,6.38,25.95
813,1293,2026-05-27,electronics,54.03,5.95,23.72
814,2411,2026-03-05,beauty,68.54,10.89,38.25
815,2674,2024-08-07,electronics,88.62,11.0,39.3
816,3743,2024-08-22,sports,23.52,3.39,10.74
817,3584,2025-04-13,home,55.76,6.66,23.67
818,1190,2025-08-22,fashion,33.81,3.73,20.41
819,2652,2025-04-20,beauty,127.14,16.44,61.4
820,627,2025-08-18,home,123.4,1.89,62.54
821,4835,2025-02-24,electronics,39.42,4.79,25.42
822,3677,2026-04-12,home,49.99,1.09,26.61
823,3827,2025-01-16,electronics,49.77,6.29,20.32
824,2945,2025-07-24,beauty,105.26,12.35,55.39
825,843,2025-06-06,sports,61.54,11.37,36.93
826,1605,2026-05-29,sports,131.45,19.44,74.58
827,3751,2026-04-25,fashion,66.95,12.72,41.55
828,2372,2024-06-25,electronics,279.67,54.5,134.17
829,2776,2026-02-16,sports,35.53,6.94,21.34
830,1845,2025-12-12,fashion,37.98,3.66,22.71
831,2658,2025-10-12,sports,42.86,2.76,25.35
832,2253,2025-09-15,sports,101.74,16.04,49.69
833,2337,2025-07-26,home,37.79,1.59,18.26
834,65,2026-02-13,electronics,7.99,1.32,3.85
835,1680,2025-05-07,fashion,30.22,0.19,12.85
836,3285,2024-09-11,fashion,83.36,5.28,47.06
837,2711,2025-05-03,electronics,66.53,10.38,39.05
838,1023,2024-10-10,electronics,173.95,21.69,89.91
839,3096,2024-10-09,fashion,9.71,0.94,6.31
840,2221,2025-08-30,electronics,15.59,0.94,9.25
841,1247,2025-09-15,electronics,17.18,2.25,8.86
842,980,2025-09-11,electronics,46.78,0.3,20.96
843,2659,2026-01-26,electronics,69.05,12.6,42.83
844,3661,2026-06-15,beauty,14.04,2.21,8.95
845,4713,2024-09-01,sports,50.64,9.71,29.18
846,859,2026-06-04,fashion,31.07,5.14,13.88
847,4953,2024-09-06,sports,157.75,0.77,85.54
848,2168,2025-08-27,home,102.89,4.62,53.46
849,1593,2026-02-11,home,56.22,6.93,30.41
850,1065,2024-09-02,sports,17.25,1.43,10.05
851,4141,2026-02-16,fashion,22.46,3.68,14.67
852,4605,2025-01-24,electronics,20.88,1.52,11.59
853,1891,2026-04-20,beauty,30.54,1.53,14.68
854,495,2025-08-06,fashion,87.85,6.85,40.77
855,859,2026-04-30,electronics,10.87,0.02,4.82
856,4436,2025-03-10,fashion,46.31,7.61,22.01
857,1249,2026-04-28,fashion,121.33,1.64,72.38
858,4980,2025-05-01,fashion,43.15,6.38,26.44
859,4368,2025-01-07,sports,55.11,4.7,22.42
860,4317,2025-04-09,electronics,105.85,7.3,52.01
861,2124,2025-11-06,fashion,20.8,3.91,12.23
862,614,2025-06-28,beauty,7.97,0.61,4.75
863,3100,2025-09-03,home,118.06,17.74,71.85
864,1205,2025-10-01,electronics,66.96,10.36,37.14
865,176,2025-06-18,fashion,30.86,5.23,14.44
866,2243,2024-07-15,sports,48.77,6.04,20.75
867,1699,2024-10-27,electronics,132.35,8.44,61.92
868,3458,2025-01-15,beauty,44.59,0.41,19.11
869,4067,2025-04-24,fashion,22.71,4.42,13.29
870,3909,2024-10-05,electronics,39.86,4.14,18.27
871,2414,2025-10-09,electronics,19.39,0.68,13.27
872,354,2025-10-01,sports,51.45,0.05,21.77
873,422,2025-11-26,sports,104.99,14.55,46.61
874,4806,2025-12-06,sports,99.3,6.94,55.33
875,4026,2025-04-24,home,20.11,1.8,11.64
876,3086,2024-07-16,sports,57.23,8.0,25.12
877,2792,2025-04-19,electronics,46.79,8.27,21.63
878,866,2026-05-07,beauty,81.46,13.51,34.77
879,640,2026-04-29,fashion,8.84,0.72,3.62
880,318,2025-02-28,home,13.04,0.23,5.82
881,381,2025-12-04,electronics,23.42,1.05,11.18
882,3168,2024-12-17,beauty,12.64,1.29,8.55
883,3889,2024-07-24,home,26.93,1.57,13.12
884,66,2026-01-16,home,40.76,1.03,18.37
885,1370,2025-06-20,sports,76.82,3.36,41.56
886,4526,2026-06-01,electronics,13.2,1.14,6.53
887,2988,2025-01-10,home,14.47,1.92,8.37
888,788,2026-05-13,electronics,62.41,10.2,38.54
889,3951,2025-04-01,home,66.48,0.77,45.49
890,979,2024-07-01,fashion,35.3,4.28,14.7
891,2136,2025-03-05,electronics,21.2,2.47,13.3
892,2349,2026-03-12,fashion,52.42,2.54,28.51
893,4846,2026-02-22,home,100.12,13.03,44.67
894,4239,2025-02-06,beauty,29.29,2.09,15.03
895,3133,2025-02-12,electronics,60.21,10.81,36.94
896,4626,2025-01-19,beauty,40.18,5.31,22.12
897,851,2026-04-01,fashion,74.25,14.59,30.56
898,59,2025-07-02,beauty,58.33,10.41,31.09
899,2290,2026-04-13,sports,116.87,17.36,48.75
900,2671,2025-12-08,electronics,40.89,0.69,17.62
901,201,2025-11-29,fashion,42.31,5.8,25.21
902,4861,2024-08-31,electronics,19.19,3.79,11.4
903,3248,2026-04-21,fashion,176.3,2.64,117.39
904,4097,2024-12-10,beauty,74.83,4.5,42.89
905,1411,2024-09-28,beauty,79.69,9.07,48.34
906,596,2025-02-04,electronics,16.21,1.44,8.79
907,1038,2026-01-14,electronics,53.5,9.21,31.14
908,3921,2025-05-26,fashion,54.24,3.67,31.63
909,4258,2026-02-07,home,35.55,3.74,21.05
910,1700,2026-03-19,fashion,95.48,4.46,39.5
911,634,2025-02-20,sports,20.95,3.87,11.8
912,3019,2025-01-11,fashion,105.04,7.93,72.73
913,1962,2026-01-03,fashion,20.12,2.25,12.72
914,435,2025-05-05,beauty,80.23,7.03,55.69
915,4324,2025-09-28,fashion,52.97,7.77,21.95
916,1747,2025-10-30,sports,16.94,0.33,10.36
917,2533,2024-08-24,fashion,18.54,1.55,8.13
918,4273,2024-11-08,home,129.58,14.82,58.7
919,2252,2025-05-25,beauty,75.57,0.72,30.9
920,2998,2024-11-27,sports,88.23,15.86,57.51
921,3073,2026-05-26,home,117.72,20.87,64.85
922,197,2026-03-17,beauty,108.71,8.58,47.17
923,2429,2025-04-28,fashion,73.07,10.03,46.79
924,601,2026-01-12,fashion,19.5,2.12,9.02
925,4967,2025-06-27,beauty,32.05,0.46,20.23
926,4873,2026-01-26,sports,42.0,5.78,16.83
927,3408,2025-07-22,fashion,95.19,9.95,46.33
928,3649,2026-04-20,home,86.33,8.93,49.69
929,2770,2025-04-02,fashion,73.84,9.76,50.06
930,2990,2026-03-15,electronics,97.51,11.2,67.8
931,596,2024-07-29,fashion,21.89,0.91,9.18
932,3658,2025-07-21,electronics,28.23,3.97,13.5
933,4316,2026-02-20,sports,54.87,6.2,25.54
934,1418,2024-10-17,beauty,29.32,4.28,15.03
935,1238,2024-08-05,home,109.68,1.23,69.21
936,1919,2025-02-12,home,32.94,5.18,21.13
937,220,2025-12-19,home,127.46,1.12,84.49
938,3139,2025-07-14,fashion,22.51,1.59,14.21
939,2016,2025-04-25,fashion,29.17,2.95,14.64
940,816,2024-09-29,sports,52.96,8.68,33.93
941,921,2026-02-12,home,68.22,9.9,27.63
942,4724,2026-04-08,sports,92.73,14.75,53.96
943,250,2025-07-28,fashion,23.1,3.67,15.65
944,927,2026-04-29,beauty,47.7,3.26,20.08
945,3784,2025-08-31,electronics,42.06,7.94,20.96
946,4439,2024-07-08,sports,66.83,13.08,35.01
947,1849,2024-10-28,electronics,19.18,1.29,12.84
948,2367,2024-11-12,beauty,4.28,0.44,2.86
949,129,2026-04-26,sports,108.7,19.9,49.14
950,3369,2026-03-24,fashion,117.35,13.78,76.32
951,197,2024-11-18,sports,101.83,13.33,42.12
952,3161,2026-03-28,fashion,23.7,2.02,10.3
953,3640,2024-07-30,electronics,131.74,11.26,82.24
954,1607,2024-12-26,home,32.91,4.98,15.65
955,2537,2024-07-11,fashion,87.0,12.93,45.06
956,4919,2025-06-05,electronics,60.64,6.5,30.54
957,1918,2024-07-25,home,90.21,2.67,55.28
958,2108,2026-05-30,sports,28.59,0.4,15.91
959,1613,2025-03-22,electronics,113.87,7.72,50.48
960,2966,2025-12-15,fashion,106.59,5.36,44.13
961,1697,2024-11-17,beauty,96.96,17.81,46.62
962,589,2025-01-14,sports,100.62,5.66,42.59
963,4538,2025-03-29,home,25.6,0.52,13.35
964,98,2026-03-17,sports,126.26,19.34,83.82
965,4578,2025-06-11,electronics,115.11,8.55,61.81
966,1766,2025-07-13,home,49.1,7.72,29.24
967,1293,2025-04-20,home,12.08,0.17,7.42
968,3969,2025-10-22,electronics,63.76,8.95,28.53
969,4596,2026-06-02,home,30.15,3.38,17.11
970,3610,2024-09-20,beauty,18.83,1.2,7.98
971,3444,2025-11-27,home,51.13,0.57,34.57
972,1561,2024-07-09,fashion,92.24,8.53,52.35
973,800,2024-12-20,sports,70.87,8.96,34.32
974,894,2025-04-01,electronics,104.62,3.21,55.37
975,822,2025-06-30,fashion,11.53,0.54,6.12
976,3920,2025-09-20,fashion,43.56,5.76,17.88
977,2661,2025-05-28,beauty,67.12,3.27,35.15
978,4540,2024-10-31,sports,75.88,1.59,39.29
979,1829,2026-04-23,home,36.37,5.23,22.26
980,4190,2025-06-19,sports,211.01,36.47,113.4
981,368,2025-09-14,sports,58.25,8.42,36.39
982,2581,2025-08-18,sports,11.72,2.03,7.43
983,4630,2025-03-14,home,71.72,5.86,50.2
984,372,2025-03-10,sports,42.82,2.89,20.93
985,5,2024-10-21,sports,39.07,0.42,27.0
986,3187,2026-03-28,home,50.85,8.28,29.24
987,973,2026-05-11,sports,32.27,2.37,15.44
988,142,2025-01-02,fashion,128.44,4.21,80.28
989,2314,2026-01-18,electronics,60.12,3.61,32.7
990,4342,2026-03-23,electronics,50.84,4.53,35.58
991,1006,2025-12-03,home,109.34,18.86,60.27
992,2764,2024-08-25,electronics,28.89,3.9,14.81
993,110,2025-01-23,fashion,20.01,2.19,9.54
994,1832,2024-07-07,electronics,30.38,4.15,15.39
995,3580,2025-04-12,home,19.26,3.65,12.43
996,4998,2024-07-24,home,36.91,5.96,15.43
997,4751,2024-10-20,fashion,28.53,1.12,12.22
998,350,2026-04-10,sports,38.9,5.99,26.88
999,4864,2025-09-03,electronics,135.87,9.24,89.36
1000,2091,2026-02-11,electronics,82.82,4.89,53.64
1001,3178,2024-11-29,electronics,20.58,0.43,12.93
1002,4094,2026-04-12,fashion,164.98,30.48,102.48
1003,3108,2024-12-04,home,57.03,8.49,34.43
1004,4228,2025-10-31,home,18.15,1.98,11.26
1005,4089,2024-12-07,beauty,41.37,2.57,27.91
1006,2043,2025-11-24,fashion,48.9,8.81,32.61
1007,2774,2024-11-23,sports,59.37,5.85,34.21
1008,1873,2025-01-11,home,82.59,14.25,40.14
1009,4449,2025-11-04,sports,9.99,0.47,6.07
1010,3401,2025-04-30,beauty,17.14,0.17,9.02
