activity_id,user_id,activity_date,session_duration,pages_viewed,action_type
734,3020,2024-12-01,39,14,login
735,3108,2025-11-25,13,7,view
736,654,2025-03-01,36,19,view
737,4302,2025-03-23,3,17,add_to_cart
738,3089,2025-07-12,6,3,view
739,1088,2025-06-18,40,4,login
740,4840,2025-06-01,37,3,view
741,1872,2025-01-21,11,3,view
742,478,2026-02-08,33,6,purchase
743,4642,2026-04-23,52,15,view
744,3101,2025-03-12,14,5,login
745,4433,2026-04-20,8,18,add_to_cart
746,4412,2024-09-23,44,2,add_to_cart
747,1716,2025-05-05,22,16,view
748,3292,2024-11-28,4,14,login
749,1250,2026-02-01,25,10,login
750,4625,2025-12-13,33,17,add_to_cart
751,607,2025-02-04,53,1,view
752,2656,2025-07-11,30,19,view
753,4896,2025-07-26,59,12,add_to_cart
754,1776,2025-08-04,2,11,view
755,258,2024-10-05,37,15,login
756,2278,2024-11-14,7,12,add_to_cart
757,253,2026-01-18,20,15,add_to_cart
758,3541,2026-01-25,37,1,view
759,1151,2025-07-04,28,15,view
760,2071,2026-03-17,57,7,view
761,1175,2025-10-15,46,9,view
762,2531,2024-10-09,37,10,view
763,4755,2025-02-15,37,16,login
764,346,2025-02-12,14,9,login
765,2775,2025-01-31,12,16,add_to_cart
766,3017,2026-01-17,11,18,login
767,4815,2024-11-07,1,6,add_to_cart
768,2392,2024-09-23,37,14,view
769,4608,2025-10-25,47,19,add_to_cart
770,2545,2025-02-21,13,4,login
771,2328,2024-11-20,49,15,login
772,1329,2025-02-24,16,13,view
773,3363,2024-09-14,11,6,add_to_cart
774,2687,2024-08-07,45,13,login
775,2199,2026-05-15,21,16,view
776,3536,2025-06-12,36,10,login
777,512,2025-07-29,30,7,add_to_cart
778,1236,2025-11-25,48,12,add_to_cart
779,3062,2025-08-22,37,16,login
780,3430,2026-01-25,38,7,login
781,4450,2024-11-07,54,5,view
782,3481,2025-08-19,39,16,view
783,4187,2024-07-05,22,18,view
784,256,2025-02-28,43,6,login
785,4506,2024-07-21,38,1,add_to_cart
786,4172,2024-12-26,12,9,view
787,741,2024-12-28,52,8,login
788,611,2025-03-04,55,7,view
789,579,2025-03-26,15,2,login
790,2497,2024-12-11,37,18,login
791,2679,2025-08-20,40,16,login
792,1700,2026-01-08,2,9,add_to_cart
793,2627,2025-07-30,48,5,login
794,4593,2024-11-08,37,16,login
795,1931,2025-07-17,18,1,purchase
796,2241,2025-06-17,18,5,login
797,1437,2024-10-17,23,17,login
798,2588,2024-06-21,26,10,add_to_cart
799,2623,2025-01-05,55,16,add_to_cart
800,3567,2025-05-24,57,9,view
801,495,2025-04-20,18,9,login
802,4377,2025-06-18,47,6,login
803,605,2025-05-19,56,11,add_to_cart
804,4631,2025-04-06,23,1,login
805,3047,2026-05-27,58,14,view
806,2261,2025-04-06,19,12,login
807,3468,2025-12-18,37,11,login
808,864,2024-07-20,38,3,view
809,1368,2025-08-03,33,14,login
810,3374,2024-09-23,8,18,add_to_cart
811,2691,2025-08-09,5,10,login
812,1450,2025-08-14,15,18,login
813,3059,2025-07-05,3,9,login
814,4436,2025-02-03,15,6,login
815,1004,2025-02-20,56,12,view
816,2501,2025-12-16,51,9,login
817,4980,2025-12-08,6,17,add_to_cart
818,3986,2026-03-20,13,16,view
819,2082,2025-07-09,18,4,view
820,4534,2025-05-28,40,9,view
821,4913,2024-08-16,27,19,view
822,3085,2025-12-29,1,12,view
823,3355,2025-11-14,30,19,view
824,2454,2024-09-24,23,11,view
825,2447,2024-07-29,45,3,view
826,916,2025-10-15,6,16,add_to_cart
827,863,2025-06-18,41,15,view
828,1600,2025-02-14,43,12,login
829,1462,2024-11-24,5,10,add_to_cart
830,4700,2024-08-11,53,6,view
831,1977,2025-11-29,17,18,purchase
832,1409,2026-04-01,59,19,login
833,3240,2026-03-16,19,7,login
834,3918,2024-11-30,24,3,add_to_cart
835,1495,2025-12-24,3,13,login
836,1778,2026-05-24,9,7,view
837,4479,2025-04-14,46,2,view
838,4042,2025-08-21,32,8,view
839,4106,2025-03-22,55,19,login
840,3309,2025-09-28,42,13,view
841,4168,2024-11-10,47,3,login
842,706,2024-09-03,16,9,view
843,4492,2025-03-31,3,15,view
844,1721,2026-02-09,46,9,view
845,2298,2026-01-19,39,15,view
846,1964,2025-12-18,40,5,login
847,3184,2024-09-29,52,9,add_to_cart
848,3174,2025-04-19,23,10,login
849,749,2024-09-23,8,8,login
850,841,2024-08-29,26,13,purchase
851,870,2025-11-08,38,18,login
852,4249,2025-11-06,8,11,login
853,1092,2024-07-12,29,18,view
854,3842,2025-06-24,20,1,view
855,2350,2026-03-31,10,8,login
856,4216,2025-01-31,27,6,login
857,4943,2025-12-20,22,7,login
858,3307,2026-05-14,59,6,view
859,4470,2026-06-16,45,11,login
860,4299,2024-08-18,32,13,view
861,3472,2025-01-01,30,5,purchase
862,1834,2026-02-19,5,17,purchase
863,2239,2025-01-06,51,12,login
864,381,2024-12-03,57,10,purchase
865,2555,2024-06-18,15,4,add_to_cart
866,316,2025-10-22,4,15,login
867,1965,2026-03-14,52,19,login
868,1046,2024-09-18,21,13,view
869,3794,2024-06-27,47,4,login
870,2369,2026-03-03,6,7,login
871,4394,2025-04-13,54,17,view
872,4009,2024-08-18,52,12,login
873,4572,2025-01-17,19,12,login
874,3215,2026-06-02,52,5,login
875,911,2025-01-24,59,11,add_to_cart
876,1450,2025-03-19,43,5,add_to_cart
877,2264,2024-10-04,45,3,view
878,2574,2025-09-17,22,3,login
879,1160,2026-02-18,53,11,login
880,4587,2026-04-20,44,6,view
881,2198,2025-09-23,13,15,login
882,2626,2025-04-08,21,14,login
883,326,2026-06-09,17,6,view
884,1595,2025-02-08,45,17,view
885,4558,2025-03-16,52,9,purchase
886,659,2025-12-17,6,17,view
887,3294,2025-06-09,45,16,login
888,1829,2025-02-13,6,3,purchase
889,483,2025-01-12,3,15,login
890,4910,2026-06-09,54,10,login
891,4192,2024-11-22,33,17,login
892,3037,2024-11-28,24,12,view
893,3044,2024-08-08,40,5,login
894,3694,2025-09-21,13,2,view
895,658,2026-02-24,49,5,login
896,1618,2025-10-04,17,8,login
897,2939,2026-04-07,31,17,view
898,4813,2025-06-22,16,15,login
899,3262,2024-08-30,38,1,login
900,464,2026-03-07,52,9,add_to_cart
901,516,2024-09-19,19,5,login
902,2458,2025-11-28,5,4,view
903,2962,2026-04-08,21,6,login
904,4544,2025-03-24,25,2,view
905,2886,2024-12-09,51,19,view
906,1060,2024-12-09,55,7,login
907,4352,2026-03-13,24,9,login
908,4226,2024-12-21,7,11,view
909,1765,2026-05-06,53,12,view
910,2803,2025-01-16,21,2,view
911,572,2026-02-16,7,18,login
912,2587,2025-09-09,50,4,add_to_cart
913,4396,2026-06-10,29,18,add_to_cart
914,1572,2025-06-01,7,4,login
915,21,2024-10-21,15,12,view
916,4330,2025-10-12,4,4,login
917,3821,2025-05-17,50,10,login
918,2900,2026-04-01,31,5,view
919,1071,2025-10-06,40,1,view
920,4102,2025-06-14,45,10,login
921,2099,2024-07-08,52,2,view
922,2669,2024-08-26,15,7,add_to_cart
923,3392,2024-07-05,16,1,login
924,858,2026-01-19,34,17,add_to_cart
925,1506,2024-07-21,48,4,purchase
926,1103,2026-01-16,43,11,view
927,4781,2024-11-23,51,9,view
928,4777,2026-02-21,25,2,view
929,822,2025-10-20,50,10,login
930,2476,2025-02-05,44,11,login
931,4704,2024-12-08,2,18,view
932,4299,2025-01-30,20,13,login
933,1574,2025-02-05,49,16,add_to_cart
934,2735,2025-09-24,58,18,login
935,3472,2025-09-24,14,18,view
936,4074,2025-07-06,24,1,login
937,9,2025-03-25,33,11,view
938,3220,2026-01-10,2,11,view
939,116,2025-12-20,37,5,login
940,2663,2025-08-11,18,15,login
941,4669,2025-12-12,33,1,add_to_cart
942,2732,2025-03-19,19,10,login
943,1555,2026-03-10,6,4,add_to_cart
944,1470,2025-08-18,53,15,purchase
945,3494,2025-12-24,4,10,view
946,824,2025-05-03,21,6,login
947,4709,2025-10-15,26,4,login
948,4328,2024-08-08,46,9,view
949,418,2026-01-06,40,15,view
950,171,2025-08-02,3,9,login
951,2555,2025-07-27,59,5,login
952,2978,2025-07-14,4,2,login
953,296,2024-08-26,52,6,add_to_cart
954,46,2026-03-28,43,15,login
955,3961,2026-06-10,17,11,login
956,1051,2025-06-20,46,19,view
957,820,2025-07-18,24,1,view
958,2336,2025-04-25,27,12,view
959,2879,2024-07-27,58,13,login
960,1457,2025-12-19,15,15,view
961,3579,2026-06-08,51,10,view
962,3615,2026-03-06,20,18,view
963,1361,2026-05-02,52,12,purchase
964,1462,2024-09-25,45,8,login
965,4544,2024-09-13,1,11,add_to_cart
966,2200,2025-03-27,59,15,login
967,1892,2025-09-03,26,4,login
968,1673,2025-09-17,57,5,add_to_cart
969,1777,2024-10-13,15,1,view
970,53,2025-07-08,41,13,add_to_cart
971,3709,2025-09-30,42,16,view
972,4032,2024-12-31,10,5,login
973,3753,2024-12-01,27,1,add_to_cart
974,1479,2025-06-05,53,4,login
975,1797,2025-05-21,21,3,add_to_cart
976,2167,2026-05-30,40,16,add_to_cart
977,1493,2024-12-03,51,5,view
978,2177,2025-07-20,14,13,login
979,122,2024-09-23,55,8,login
980,3844,2025-07-02,21,12,add_to_cart
981,3221,2026-05-18,16,19,add_to_cart
982,2778,2025-01-26,24,19,view
983,3365,2025-09-12,51,11,purchase
984,173,2026-04-20,1,2,login
985,547,2024-07-20,56,17,add_to_cart
986,1538,2026-05-31,43,17,view
987,3668,2024-11-26,15,16,view
988,593,2024-11-29,20,19,login
989,4745,2024-09-15,34,15,login
990,314,2024-10-18,50,14,add_to_cart
991,1062,2024-10-24,43,14,login
992,3615,2024-11-07,13,5,view
993,3046,2024-12-10,16,6,add_to_cart
994,4942,2026-04-23,22,4,login
995,1559,2025-09-26,26,13,view
996,2593,2025-02-20,47,9,view
997,2943,2025-01-07,53,18,login
998,2559,2025-08-22,2,10,add_to_cart
999,1637,2024-07-17,26,6,add_to_cart
1000,4808,2026-06-07,29,6,view
1001,254,2026-04-30,9,12,login
1002,4798,2025-05-22,57,16,view
1003,4100,2024-06-26,24,7,login
1004,2837,2025-01-27,18,10,view
1005,1173,2025-05-31,32,18,login
1006,3214,2024-11-23,39,19,login
1007,2861,2025-11-30,57,11,view
1008,4720,2024-09-15,24,5,view
1009,1257,2025-02-13,1,12,view
1010,1428,2026-01-05,14,18,view
1011,4361,2026-04-29,31,14,view
1012,564,2026-01-10,42,13,login
1013,2358,2026-04-28,39,9,login
1014,1745,2026-05-18,40,15,add_to_cart
1015,1988,2025-07-29,47,16,login
1016,1093,2024-12-02,58,1,view
1017,975,2026-02-25,11,9,add_to_cart
1018,3661,2025-04-19,45,14,view
1019,602,2025-08-21,26,9,login
1020,2890,2025-06-10,7,18,login
1021,3012,2025-02-11,17,16,view
1022,526,2025-06-08,39,14,login
1023,2893,2025-06-17,20,10,add_to_cart
1024,2537,2025-12-29,50,4,login
1025,2191,2026-04-13,51,7,add_to_cart
1026,398,2025-07-06,34,8,view
1027,2807,2024-12-31,46,5,add_to_cart
1028,2578,2024-06-20,22,18,login
1029,797,2025-06-07,45,10,login
1030,3198,2024-06-29,13,5,view
1031,4888,2024-12-04,5,14,login
1032,532,2025-04-24,1,17,view
1033,2861,2025-04-11,12,15,view
1034,4100,2025-05-01,43,1,view
1035,3026,2026-04-14,33,2,add_to_cart
1036,3667,2026-01-29,20,3,login
1037,1304,2025-03-17,56,7,add_to_cart
1038,1886,2025-04-24,27,14,add_to_cart
1039,3090,2024-06-25,18,10,view
1040,4994,2024-06-18,53,4,view
1041,4768,2025-11-20,28,12,login
1042,2620,2025-05-30,45,19,login
1043,1626,2025-04-05,46,1,login
1044,4278,2025-12-24,59,10,login
1045,4611,2024-10-02,39,6,view
1046,4202,2024-10-19,13,10,view
1047,657,2026-04-10,29,3,login
1048,496,2025-08-16,43,3,view
1049,3906,2026-04-09,2,5,login
1050,3687,2024-10-14,30,2,add_to_cart
1051,2999,2024-09-17,54,5,add_to_cart
1052,4481,2026-04-19,34,8,login
1053,3916,2024-11-03,20,7,view
1054,1752,2026-02-17,44,16,purchase
1055,499,2025-12-01,31,18,add_to_cart
1056,4654,2025-10-30,1,18,view
1057,1041,2025-08-08,28,7,add_to_cart
1058,3231,2024-09-22,56,7,login
1059,3075,2024-09-17,31,1,purchase
1060,1138,2025-09-10,35,18,login
1061,4922,2026-03-21,4,6,view
1062,1320,2026-06-06,38,11,add_to_cart
1063,4338,2024-11-28,11,19,view
1064,683,2026-04-13,45,3,login
1065,2013,2026-04-12,6,4,login
1066,2541,2025-07-12,31,1,view
1067,2996,2025-05-04,1,18,view
1068,4020,2026-04-19,5,2,view
1069,2102,2025-08-07,21,12,add_to_cart
1070,2434,2024-10-22,31,5,login
1071,1631,2025-06-24,50,14,login
1072,2543,2025-08-21,15,18,add_to_cart
1073,316,2026-02-19,18,5,view
1074,2889,2025-01-05,12,5,view
1075,2739,2026-01-29,10,16,view
1076,2371,2025-05-24,59,1,view
1077,2890,2024-09-27,27,9,add_to_cart
1078,2476,2025-05-13,52,2,purchase
1079,2453,2025-01-05,22,14,add_to_cart
1080,2954,2025-12-18,55,2,view
1081,3950,2026-02-19,28,1,login
1082,1700,2024-11-30,59,14,add_to_cart
1083,2205,2025-09-24,34,13,add_to_cart
1084,4767,2024-11-22,8,15,login
1085,18,2024-11-16,27,13,login
1086,775,2026-04-07,40,11,add_to_cart
1087,1840,2024-06-24,58,18,login
1088,1352,2026-05-20,58,6,view
1089,3783,2025-02-03,31,5,login
1090,668,2025-12-28,16,15,login
1091,1262,2026-02-11,11,2,purchase
1092,4300,2025-03-22,28,4,login
1093,690,2025-10-29,31,16,view
1094,2679,2025-09-14,2,15,login
1095,3029,2026-03-29,56,9,view
1096,3857,2025-05-16,28,11,view
1097,2979,2025-09-01,8,6,view
1098,2345,2024-10-23,22,12,add_to_cart
1099,3670,2025-11-12,36,5,view
1100,460,2026-01-27,43,8,add_to_cart
1101,1129,2024-07-14,24,7,view
1102,1322,2026-05-16,58,9,add_to_cart
1103,2048,2025-04-24,17,18,view
1104,4831,2025-04-23,46,6,view
1105,3611,2025-11-10,49,19,view
1106,304,2025-04-20,23,1,add_to_cart
1107,1004,2024-07-11,25,9,view
1108,1987,2026-05-06,29,13,purchase
1109,1885,2025-01-14,20,1,view
1110,1333,2025-08-11,45,1,login
1111,4212,2025-03-16,30,12,login
1112,104,2024-12-12,50,4,view
1113,3088,2024-08-28,16,15,view
1114,1539,2024-11-04,22,6,login
1115,2723,2024-11-20,49,2,view
1116,3990,2024-12-29,58,10,login
1117,1081,2025-11-05,19,19,login
1118,1396,2026-05-27,43,14,login
1119,3272,2025-01-07,17,13,view
1120,3702,2024-11-22,34,13,view
1121,4322,2025-03-07,20,3,view
1122,2179,2025-07-25,20,13,view
1123,3181,2026-03-08,27,7,add_to_cart
1124,3980,2026-01-01,57,13,add_to_cart
1125,1250,2025-01-17,52,7,login
1126,4188,2025-09-08,4,14,add_to_cart
1127,1339,2026-04-29,11,1,login
1128,3455,2025-08-26,14,14,view
1129,4384,2024-08-26,55,10,add_to_cart
1130,3565,2024-09-11,29,9,add_to_cart
1131,4960,2025-07-25,16,7,view
1132,3946,2025-11-08,16,12,login
1133,2862,2025-02-11,51,17,view
1134,3316,2026-04-15,5,18,login
1135,1944,2026-02-26,46,12,add_to_cart
1136,3262,2025-05-18,18,15,view
1137,442,2025-03-16,46,2,add_to_cart
1138,323,2024-08-31,29,8,add_to_cart
1139,1556,2024-10-13,47,6,view
1140,4764,2025-01-05,11,7,add_to_cart
1141,4279,2024-11-03,26,19,view
1142,4926,2024-09-15,1,8,add_to_cart
1143,1129,2024-07-08,35,3,view
1144,4116,2026-04-25,19,3,view
1145,1969,2025-04-13,24,3,login
1146,3540,2026-01-19,8,10,view
1147,4115,2024-12-15,44,4,add_to_cart
1148,678,2025-06-14,38,11,login
1149,1286,2025-08-22,54,5,add_to_cart
1150,3527,2025-11-27,21,5,login
1151,4516,2024-08-23,44,6,add_to_cart
1152,3045,2025-06-19,40,17,purchase
1153,3995,2026-01-25,20,19,purchase
1154,235,2025-12-17,32,2,login
1155,1597,2024-06-30,21,18,purchase
1156,2946,2025-02-09,17,7,view
1157,2546,2025-08-24,25,2,view
1158,4500,2025-12-19,22,13,login
1159,4832,2025-12-31,7,15,add_to_cart
1160,962,2026-06-14,54,12,add_to_cart
1161,1363,2024-12-08,41,18,view
1162,3571,2026-02-19,5,14,view
1163,1546,2025-04-04,43,4,add_to_cart
1164,3743,2024-12-29,54,9,add_to_cart
1165,137,2025-10-15,38,5,add_to_cart
1166,2235,2025-07-31,54,7,login
1167,1933,2024-08-28,9,3,view
1168,3759,2024-08-19,24,5,login
1169,277,2025-12-03,49,18,add_to_cart
1170,2516,2025-05-01,27,2,view
1171,2800,2026-01-01,18,15,view
1172,1844,2025-03-05,1,13,login
1173,4721,2025-09-09,51,7,view
1174,801,2025-03-14,30,17,purchase
1175,3963,2026-06-05,52,18,add_to_cart
1176,826,2025-03-23,9,9,purchase
1177,2840,2026-01-10,37,18,login
1178,1304,2026-03-15,57,10,view
1179,1368,2025-08-19,13,2,view
1180,2249,2026-03-04,56,1,view
1181,4765,2025-10-14,21,14,add_to_cart
1182,3904,2025-12-19,51,13,view
1183,1068,2025-04-01,55,12,login
1184,3389,2025-09-03,50,16,view
1185,4711,2026-06-09,38,3,view
1186,20,2025-01-02,7,3,login
1187,1424,2024-10-23,43,3,login
1188,610,2024-08-11,45,10,view
1189,92,2025-10-12,39,6,purchase
1190,2995,2024-12-24,2,19,login
1191,4905,2025-07-09,29,3,login
1192,3806,2025-09-04,33,13,add_to_cart
1193,1965,2026-01-23,30,11,login
1194,2517,2024-11-16,20,5,login
1195,3747,2026-06-01,47,12,view
1196,929,2024-09-05,7,9,view
1197,1562,2024-11-25,42,9,login
1198,2362,2026-01-29,53,11,login
1199,2738,2026-04-09,4,5,login
1200,3839,2025-04-30,15,1,login
1201,1661,2024-11-13,37,18,login
1202,1673,2026-05-23,22,16,login
1203,1453,2025-12-03,26,15,login
1204,1143,2025-04-17,36,18,login
1205,4969,2025-03-04,23,13,login
1206,3539,2025-09-06,4,10,login
1207,2950,2025-07-06,26,13,view
1208,4039,2024-10-31,25,13,purchase
1209,3164,2025-06-30,54,1,login
1210,2631,2025-04-22,26,17,login
1211,4032,2025-06-09,34,6,add_to_cart
1212,1449,2025-05-14,40,8,view
1213,2865,2025-07-24,25,5,view
1214,4519,2025-07-03,19,19,purchase
1215,2442,2025-06-20,51,17,login
1216,544,2025-06-30,19,2,login
1217,1292,2025-03-27,50,19,add_to_cart
1218,271,2025-08-31,10,17,add_to_cart
1219,4709,2024-11-25,49,16,add_to_cart
1220,1929,2025-03-23,22,9,login
1221,1705,2026-02-18,33,3,view
1222,212,2025-08-24,30,12,login
1223,3244,2025-05-12,8,4,purchase
1224,468,2024-08-10,14,13,add_to_cart
1225,1186,2024-11-25,2,8,view
1226,1437,2026-03-25,27,7,view
1227,3234,2026-02-08,3,11,view
1228,3056,2025-02-10,56,11,login
1229,3702,2024-08-24,26,1,login
1230,1959,2025-06-28,26,11,view
1231,1058,2025-01-01,58,8,view
1232,1393,2025-09-21,58,12,login
1233,2253,2024-08-11,5,5,login
1234,2507,2025-09-13,58,7,login
1235,476,2025-03-11,11,13,add_to_cart
1236,47,2024-12-03,7,18,add_to_cart
1237,2553,2026-02-07,45,4,view
1238,3446,2026-03-10,14,5,login
1239,534,2025-08-21,25,3,view
1240,1314,2024-07-04,30,13,view
1241,2752,2025-08-15,42,10,login
1242,2921,2025-11-04,51,9,view
1243,544,2025-08-12,48,11,login
1244,651,2026-02-26,4,10,view
1245,4336,2025-02-02,57,1,add_to_cart
1246,4829,2024-11-02,36,2,view
1247,2012,2025-05-17,40,4,add_to_cart
1248,601,2026-02-16,23,16,add_to_cart
1249,4467,2025-07-02,19,8,view
1250,4904,2026-04-11,34,17,view
1251,4387,2024-09-25,2,5,view
1252,1573,2024-11-12,3,7,add_to_cart
1253,3851,2024-11-18,13,11,view
1254,1193,2025-10-01,12,12,login
1255,4569,2025-09-30,55,18,view
1256,1812,2024-06-26,34,19,view
1257,3743,2025-11-25,43,10,login
1258,1067,2026-03-08,4,16,login
1259,1687,2025-07-01,23,14,add_to_cart
1260,555,2026-04-06,17,11,login
1261,3007,2025-04-27,46,3,add_to_cart
1262,4215,2024-09-13,54,3,add_to_cart
1263,3784,2025-03-25,8,10,view
1264,3191,2026-04-19,58,9,add_to_cart
1265,2763,2024-07-07,26,10,view
1266,3308,2024-07-11,16,6,login
1267,2145,2024-08-27,54,9,view
1268,4244,2024-08-13,35,13,login
1269,1030,2024-08-18,18,8,view
1270,1541,2024-12-06,37,19,view
1271,2513,2025-10-02,36,6,login
1272,804,2024-09-06,27,5,view
1273,3694,2025-03-02,35,12,login
1274,4341,2025-02-10,50,1,login
1275,2434,2025-07-29,37,7,view
1276,1399,2024-06-16,56,16,view
1277,4389,2025-02-10,19,3,view
1278,639,2025-01-21,48,1,view
1279,3974,2024-11-05,20,6,login
1280,3029,2026-01-19,16,4,add_to_cart
1281,574,2024-11-17,34,5,purchase
1282,4735,2025-05-02,24,4,login
1283,3635,2024-12-28,55,6,add_to_cart
1284,1369,2025-07-08,18,18,login
1285,4010,2025-10-09,34,18,view
1286,563,2024-10-15,7,5,view
1287,4235,2026-01-25,44,9,view
1288,2255,2024-08-12,3,12,login
1289,3952,2025-01-05,47,9,login
1290,4069,2025-09-13,13,10,view
1291,1849,2025-09-27,25,13,add_to_cart
1292,956,2024-06-25,49,8,login
1293,557,2024-08-22,52,12,add_to_cart
1294,2243,2024-06-17,55,2,view
1295,2917,2026-04-18,34,3,add_to_cart
1296,1395,2025-12-31,4,14,view
1297,1924,2025-07-28,31,7,purchase
1298,741,2025-04-17,16,17,view
1299,919,2024-08-30,31,4,add_to_cart
1300,480,2026-02-27,29,5,view
1301,4505,2026-06-11,53,5,login
1302,3796,2025-04-10,41,16,login
1303,4370,2026-02-09,13,17,login
1304,4089,2026-03-14,43,4,add_to_cart
1305,890,2026-05-21,19,4,view
1306,2602,2026-03-17,58,8,view
1307,369,2024-12-27,43,5,login
1308,3787,2026-03-19,21,11,view
1309,3898,2025-06-08,46,5,login
1310,65,2025-12-14,1,19,view
1311,1066,2025-09-29,6,9,view
1312,2546,2024-06-30,52,19,login
1313,2848,2025-02-13,14,5,login
1314,431,2026-03-29,32,4,view
1315,2427,2025-10-17,28,3,login
1316,2614,2026-02-27,9,4,login
1317,2028,2025-11-09,45,8,view
1318,2131,2025-09-27,52,16,view
1319,20,2025-09-02,35,2,login
1320,1108,2024-08-24,37,15,add_to_cart
1321,4590,2025-03-09,8,12,add_to_cart
1322,4880,2026-05-20,51,5,view
1323,554,2025-06-24,24,14,view
1324,4355,2024-12-07,26,19,view
1325,1507,2025-08-01,57,2,view
1326,237,2025-11-11,48,5,add_to_cart
1327,2653,2026-06-02,49,18,login
1328,402,2024-07-06,1,17,login
1329,1245,2025-04-08,48,13,login
1330,2214,2025-06-03,59,14,view
1331,315,2025-10-05,57,10,login
1332,2852,2026-06-15,52,4,add_to_cart
1333,1139,2025-09-03,46,3,add_to_cart
1334,1648,2025-04-07,11,19,view
1335,1573,2025-06-09,16,17,login
1336,1676,2025-11-15,43,2,login
1337,1202,2024-12-12,46,4,view
1338,3522,2025-04-12,39,13,add_to_cart
1339,268,2025-06-02,24,8,view
1340,1314,2024-11-03,2,13,view
1341,4944,2024-07-14,44,9,login
1342,14,2025-09-12,35,7,view
1343,1826,2025-11-22,12,3,login
1344,4364,2025-04-18,14,19,view
1345,1747,2024-09-15,58,6,login
1346,2212,2024-07-20,4,14,login
1347,1933,2026-02-28,51,11,view
1348,3096,2024-11-03,9,10,add_to_cart
1349,2112,2026-01-28,7,1,add_to_cart
1350,1313,2024-11-13,3,1,purchase
1351,2445,2025-06-06,47,15,login
1352,3259,2024-11-03,28,10,login
1353,159,2025-05-17,32,8,login
1354,3627,2025-02-08,45,15,view
1355,1251,2024-12-06,44,2,add_to_cart
1356,3334,2025-11-21,21,13,add_to_cart
1357,4011,2024-10-28,31,19,add_to_cart
1358,1170,2024-07-30,12,19,view
1359,3882,2025-03-25,54,13,view
1360,349,2025-07-16,13,10,add_to_cart
1361,530,2026-02-26,6,13,view
1362,3711,2025-04-12,51,6,view
1363,2257,2025-08-30,11,13,login
1364,2411,2025-08-29,6,8,add_to_cart
1365,490,2025-05-22,13,6,login
1366,3810,2024-10-16,25,2,login
1367,3355,2026-05-12,34,13,login
1368,3595,2025-01-09,36,2,view
1369,211,2026-05-24,2,3,view
1370,25,2025-03-25,21,6,login
1371,4391,2025-10-10,36,11,login
1372,2665,2025-06-15,13,16,view
1373,1342,2024-09-04,43,17,add_to_cart
1374,1075,2025-11-14,54,17,login
1375,1393,2026-04-02,18,3,login
1376,3144,2026-01-21,51,14,login
1377,950,2025-10-30,19,10,login
1378,1652,2025-03-25,17,8,view
1379,3832,2025-03-24,30,9,view
1380,3161,2026-05-27,48,9,add_to_cart
1381,4826,2025-11-27,18,16,view
1382,1163,2025-05-26,48,11,login
1383,4223,2025-10-09,44,4,view
1384,2234,2024-11-14,8,7,login
1385,2884,2024-10-15,6,4,view
1386,134,2026-02-02,27,11,login
