user_id,signup_date,country,device,acquisition_channel
636,2024-12-05,Malaysia,tablet,tiktok
637,2024-11-18,Malaysia,mobile,tiktok
638,2026-03-12,Vietnam,tablet,tiktok
639,2026-05-30,Thailand,mobile,referral
640,2025-06-08,Thailand,mobile,tiktok
641,2025-03-14,Indonesia,mobile,facebook
642,2025-02-08,Malaysia,desktop,google
643,2026-03-15,Thailand,mobile,facebook
644,2026-02-23,Singapore,mobile,facebook
645,2026-04-23,Thailand,mobile,facebook
646,2024-12-09,Indonesia,mobile,referral
647,2024-12-06,Thailand,mobile,google
648,2024-07-04,Malaysia,desktop,facebook
649,2025-11-10,Indonesia,mobile,tiktok
650,2024-11-13,Singapore,mobile,tiktok
651,2025-04-21,Singapore,mobile,facebook
652,2025-02-25,Indonesia,tablet,organic
653,2025-01-18,Indonesia,mobile,facebook
654,2026-04-18,Indonesia,mobile,tiktok
655,2024-08-08,Indonesia,mobile,facebook
656,2026-02-06,Thailand,mobile,tiktok
657,2025-01-18,Malaysia,mobile,google
658,2025-03-15,Indonesia,mobile,tiktok
659,2025-10-27,Malaysia,desktop,google
660,2025-07-16,Thailand,desktop,referral
661,2025-04-22,Singapore,desktop,tiktok
662,2025-11-25,Thailand,mobile,google
663,2026-04-02,Indonesia,mobile,tiktok
664,2025-08-06,Indonesia,desktop,google
665,2025-02-28,Indonesia,mobile,referral
666,2026-06-15,Indonesia,tablet,google
667,2024-07-07,Singapore,mobile,google
668,2024-09-13,Malaysia,desktop,google
669,2026-04-28,Malaysia,desktop,tiktok
670,2025-01-04,Indonesia,mobile,tiktok
671,2024-11-01,Singapore,mobile,organic
672,2025-09-09,Singapore,mobile,tiktok
673,2025-01-08,Malaysia,desktop,google
674,2024-07-15,Indonesia,tablet,facebook
675,2024-09-08,Vietnam,mobile,tiktok
676,2025-09-22,Malaysia,mobile,organic
677,2025-05-19,Malaysia,mobile,google
678,2025-03-11,Thailand,mobile,organic
679,2026-01-02,Indonesia,mobile,google
680,2026-02-16,Singapore,mobile,google
681,2025-02-14,Vietnam,mobile,tiktok
682,2025-05-20,Singapore,desktop,facebook
683,2025-09-29,Singapore,mobile,tiktok
684,2025-07-18,Singapore,mobile,tiktok
685,2024-09-13,Singapore,desktop,referral
686,2025-04-11,Indonesia,mobile,tiktok
687,2026-05-15,Indonesia,mobile,google
688,2025-09-06,Thailand,desktop,tiktok
689,2024-11-10,Singapore,desktop,google
690,2024-12-30,Malaysia,mobile,tiktok
691,2024-07-20,Indonesia,mobile,google
692,2025-12-18,Vietnam,desktop,referral
693,2025-05-20,Malaysia,mobile,organic
694,2024-06-17,Indonesia,mobile,google
695,2025-07-24,Thailand,desktop,tiktok
696,2026-06-04,Thailand,mobile,facebook
697,2026-03-04,Indonesia,mobile,referral
698,2025-08-08,Vietnam,mobile,tiktok
699,2025-12-01,Malaysia,desktop,facebook
700,2025-12-26,Indonesia,desktop,tiktok
701,2026-06-16,Vietnam,mobile,google
702,2026-01-13,Indonesia,desktop,tiktok
703,2026-01-09,Vietnam,desktop,google
704,2025-11-18,Vietnam,mobile,google
705,2024-11-16,Singapore,desktop,facebook
706,2025-03-25,Singapore,mobile,facebook
707,2025-05-16,Singapore,desktop,referral
708,2024-08-09,Thailand,tablet,tiktok
709,2025-11-13,Vietnam,mobile,facebook
710,2026-06-01,Singapore,desktop,tiktok
711,2025-02-27,Singapore,mobile,facebook
712,2025-10-13,Thailand,mobile,referral
713,2025-02-14,Singapore,mobile,google
714,2025-11-13,Vietnam,desktop,tiktok
715,2026-04-05,Indonesia,mobile,tiktok
716,2024-09-20,Indonesia,mobile,tiktok
717,2025-12-27,Thailand,desktop,tiktok
718,2026-05-16,Singapore,mobile,referral
719,2025-02-04,Singapore,mobile,google
720,2025-07-14,Malaysia,mobile,facebook
721,2025-02-11,Indonesia,mobile,tiktok
722,2025-11-15,Indonesia,mobile,organic
723,2025-04-29,Indonesia,mobile,facebook
724,2025-02-24,Malaysia,mobile,google
725,2025-04-24,Singapore,desktop,google
726,2025-12-09,Indonesia,mobile,facebook
727,2025-01-31,Indonesia,mobile,tiktok
728,2025-08-20,Malaysia,mobile,tiktok
729,2024-09-22,Indonesia,desktop,referral
730,2024-11-12,Indonesia,desktop,facebook
731,2025-05-08,Malaysia,desktop,facebook
732,2025-11-14,Thailand,mobile,tiktok
733,2026-06-16,Thailand,desktop,tiktok
734,2025-04-06,Malaysia,tablet,google
735,2025-11-24,Thailand,mobile,facebook
736,2026-01-18,Vietnam,mobile,referral
737,2026-05-18,Malaysia,desktop,referral
738,2024-10-29,Indonesia,mobile,organic
739,2025-10-07,Indonesia,mobile,referral
740,2025-09-01,Malaysia,desktop,google
741,2025-02-04,Indonesia,mobile,google
742,2025-04-27,Malaysia,mobile,tiktok
743,2025-08-15,Malaysia,mobile,google
744,2026-03-25,Malaysia,mobile,google
745,2024-06-16,Vietnam,desktop,facebook
746,2025-02-07,Thailand,desktop,google
747,2025-01-24,Singapore,mobile,referral
748,2024-11-26,Singapore,mobile,organic
749,2025-05-15,Vietnam,mobile,google
750,2026-02-16,Indonesia,mobile,google
751,2025-09-09,Singapore,desktop,facebook
752,2025-09-30,Indonesia,desktop,facebook
753,2025-11-06,Thailand,mobile,tiktok
754,2025-02-21,Thailand,desktop,facebook
755,2025-06-12,Vietnam,mobile,facebook
756,2025-05-25,Indonesia,mobile,facebook
757,2025-05-25,Malaysia,mobile,google
758,2025-11-22,Malaysia,mobile,facebook
759,2024-11-28,Vietnam,mobile,facebook
760,2025-07-18,Thailand,mobile,google
761,2025-06-18,Malaysia,mobile,tiktok
762,2026-02-22,Singapore,mobile,google
763,2026-05-16,Vietnam,mobile,tiktok
764,2026-02-24,Singapore,mobile,google
765,2026-01-08,Malaysia,mobile,google
766,2024-10-25,Singapore,mobile,google
767,2025-11-09,Singapore,mobile,referral
768,2024-08-20,Thailand,mobile,google
769,2025-01-22,Vietnam,mobile,google
770,2025-07-21,Indonesia,mobile,tiktok
771,2025-11-13,Thailand,desktop,tiktok
772,2025-10-20,Indonesia,tablet,google
773,2025-10-09,Malaysia,mobile,tiktok
774,2025-03-03,Thailand,desktop,facebook
775,2024-08-27,Indonesia,mobile,referral
776,2026-03-13,Vietnam,desktop,google
777,2026-01-20,Indonesia,mobile,google
778,2024-12-15,Singapore,mobile,facebook
779,2025-11-20,Singapore,mobile,tiktok
780,2025-02-12,Malaysia,mobile,tiktok
781,2024-12-07,Indonesia,mobile,google
782,2026-03-04,Malaysia,desktop,facebook
783,2024-11-17,Indonesia,mobile,facebook
784,2024-10-08,Singapore,mobile,organic
785,2024-07-04,Indonesia,desktop,facebook
786,2024-07-21,Singapore,desktop,google
787,2024-12-23,Thailand,mobile,google
788,2025-06-20,Thailand,mobile,tiktok
789,2025-10-03,Thailand,mobile,google
790,2026-04-07,Thailand,mobile,facebook
791,2026-02-02,Indonesia,desktop,facebook
792,2024-08-11,Thailand,mobile,google
793,2025-06-04,Malaysia,desktop,tiktok
794,2025-05-03,Indonesia,desktop,referral
795,2026-05-05,Vietnam,mobile,tiktok
796,2025-10-18,Thailand,mobile,facebook
797,2025-09-06,Indonesia,mobile,tiktok
798,2024-11-14,Singapore,mobile,google
799,2025-12-25,Vietnam,mobile,google
800,2025-12-08,Singapore,mobile,facebook
801,2025-04-10,Malaysia,mobile,tiktok
802,2025-07-04,Malaysia,mobile,facebook
803,2025-04-22,Malaysia,mobile,organic
804,2024-12-22,Thailand,mobile,google
805,2024-10-08,Thailand,mobile,tiktok
806,2025-11-07,Vietnam,mobile,google
807,2025-12-02,Singapore,mobile,google
808,2024-06-20,Singapore,desktop,tiktok
809,2026-05-10,Malaysia,desktop,google
810,2026-01-20,Vietnam,mobile,referral
811,2026-04-15,Indonesia,desktop,organic
812,2026-02-04,Malaysia,tablet,tiktok
813,2026-05-04,Malaysia,mobile,tiktok
814,2024-09-06,Singapore,mobile,tiktok
815,2026-02-10,Indonesia,desktop,tiktok
816,2025-05-12,Malaysia,mobile,google
817,2024-12-02,Singapore,mobile,google
818,2024-10-30,Vietnam,mobile,tiktok
819,2026-03-02,Thailand,mobile,tiktok
820,2025-12-08,Indonesia,mobile,tiktok
821,2025-07-23,Vietnam,desktop,facebook
822,2025-06-11,Thailand,mobile,google
823,2024-07-25,Malaysia,mobile,tiktok
824,2025-08-22,Thailand,mobile,organic
825,2024-12-26,Vietnam,mobile,tiktok
826,2026-05-29,Vietnam,mobile,referral
827,2026-04-05,Singapore,desktop,google
828,2024-09-18,Vietnam,desktop,google
829,2025-06-05,Thailand,tablet,tiktok
830,2024-09-27,Vietnam,mobile,tiktok
831,2026-02-28,Malaysia,mobile,referral
832,2025-06-11,Malaysia,mobile,tiktok
833,2025-11-16,Thailand,desktop,organic
834,2025-08-02,Thailand,desktop,referral
835,2025-08-24,Thailand,tablet,google
836,2025-09-21,Singapore,desktop,tiktok
837,2025-02-17,Indonesia,desktop,google
838,2026-01-23,Vietnam,mobile,tiktok
839,2026-05-09,Indonesia,desktop,google
840,2025-05-25,Thailand,mobile,facebook
841,2025-10-04,Indonesia,mobile,google
842,2026-03-11,Malaysia,desktop,google
843,2025-12-26,Malaysia,tablet,google
844,2026-05-09,Vietnam,mobile,referral
845,2025-07-13,Malaysia,mobile,facebook
846,2025-05-13,Indonesia,mobile,google
847,2026-03-23,Indonesia,desktop,facebook
848,2026-05-21,Indonesia,desktop,facebook
849,2025-08-15,Singapore,mobile,google
850,2025-05-28,Thailand,mobile,google
851,2026-05-13,Malaysia,mobile,referral
852,2024-10-17,Vietnam,mobile,organic
853,2026-01-14,Thailand,mobile,google
854,2026-04-16,Thailand,desktop,facebook
855,2025-06-19,Singapore,mobile,tiktok
856,2025-05-31,Malaysia,mobile,google
857,2025-01-03,Indonesia,desktop,tiktok
858,2026-01-20,Vietnam,mobile,tiktok
859,2024-12-25,Malaysia,mobile,organic
860,2026-03-30,Indonesia,mobile,facebook
861,2025-10-24,Singapore,desktop,tiktok
862,2025-01-17,Thailand,mobile,facebook
863,2026-01-31,Singapore,mobile,google
864,2026-02-10,Indonesia,desktop,referral
865,2025-07-25,Thailand,mobile,google
866,2025-06-27,Indonesia,mobile,tiktok
867,2025-10-15,Malaysia,mobile,facebook
868,2024-12-18,Singapore,mobile,tiktok
869,2025-01-15,Singapore,mobile,google
870,2025-05-23,Malaysia,mobile,google
871,2024-08-15,Indonesia,mobile,google
872,2025-12-22,Indonesia,mobile,google
873,2025-01-23,Malaysia,mobile,referral
874,2024-12-15,Malaysia,desktop,referral
875,2025-01-13,Thailand,desktop,tiktok
876,2025-03-03,Vietnam,mobile,facebook
877,2025-02-19,Thailand,mobile,facebook
878,2026-05-10,Indonesia,mobile,google
879,2025-08-09,Indonesia,mobile,organic
880,2024-08-17,Indonesia,tablet,facebook
881,2024-10-01,Malaysia,mobile,referral
882,2024-10-11,Indonesia,mobile,tiktok
883,2024-12-12,Vietnam,mobile,tiktok
884,2025-04-09,Thailand,mobile,tiktok
885,2025-12-07,Malaysia,mobile,referral
886,2024-10-12,Thailand,desktop,referral
887,2025-12-16,Malaysia,mobile,tiktok
888,2024-11-29,Vietnam,mobile,facebook
889,2024-08-04,Indonesia,mobile,google
890,2025-05-04,Indonesia,mobile,tiktok
891,2025-04-28,Indonesia,mobile,facebook
892,2025-02-28,Singapore,desktop,google
893,2025-08-11,Malaysia,mobile,google
894,2025-06-12,Thailand,mobile,referral
895,2025-05-04,Singapore,mobile,tiktok
896,2024-08-03,Singapore,mobile,tiktok
897,2024-11-23,Thailand,mobile,tiktok
898,2026-03-24,Thailand,mobile,tiktok
899,2025-05-08,Vietnam,mobile,facebook
900,2025-04-14,Malaysia,desktop,referral
901,2026-05-19,Thailand,tablet,google
902,2026-02-03,Singapore,desktop,referral
903,2025-09-12,Singapore,mobile,google
904,2025-12-08,Malaysia,desktop,tiktok
905,2024-07-01,Malaysia,mobile,google
906,2026-04-12,Malaysia,mobile,organic
907,2026-05-01,Indonesia,mobile,referral
908,2026-01-31,Indonesia,desktop,tiktok
909,2025-09-06,Malaysia,mobile,google
910,2025-04-07,Malaysia,mobile,tiktok
911,2025-06-21,Indonesia,mobile,google
912,2024-06-20,Vietnam,desktop,referral
913,2025-03-16,Vietnam,mobile,organic
914,2025-02-02,Singapore,mobile,google
915,2026-01-22,Singapore,mobile,facebook
916,2025-04-14,Indonesia,mobile,google
917,2026-04-09,Indonesia,mobile,tiktok
918,2026-05-09,Indonesia,mobile,tiktok
919,2026-03-27,Vietnam,mobile,tiktok
920,2025-05-07,Vietnam,mobile,google
921,2025-08-08,Singapore,mobile,facebook
922,2026-01-17,Thailand,mobile,organic
923,2026-01-07,Thailand,mobile,tiktok
924,2025-08-14,Indonesia,mobile,google
925,2026-02-27,Indonesia,mobile,tiktok
926,2025-09-27,Thailand,mobile,google
927,2026-05-14,Thailand,mobile,google
928,2024-12-04,Indonesia,tablet,referral
929,2025-06-30,Vietnam,mobile,organic
930,2024-12-03,Singapore,tablet,organic
931,2025-01-13,Indonesia,tablet,facebook
932,2025-05-20,Malaysia,mobile,facebook
933,2025-06-28,Singapore,mobile,organic
934,2024-07-08,Singapore,desktop,organic
935,2025-04-14,Vietnam,tablet,tiktok
936,2025-03-04,Vietnam,desktop,google
937,2025-11-17,Thailand,mobile,google
938,2025-11-25,Indonesia,mobile,google
939,2026-02-25,Thailand,desktop,tiktok
940,2025-04-26,Singapore,mobile,tiktok
941,2025-12-30,Vietnam,mobile,facebook
942,2024-10-22,Malaysia,mobile,referral
943,2026-03-30,Indonesia,mobile,tiktok
944,2025-06-14,Singapore,mobile,facebook
945,2026-05-31,Singapore,mobile,tiktok
946,2024-09-23,Vietnam,tablet,google
947,2025-10-12,Indonesia,mobile,tiktok
948,2025-08-04,Indonesia,desktop,organic
949,2024-07-06,Thailand,mobile,referral
950,2026-05-21,Malaysia,mobile,tiktok
951,2025-04-18,Indonesia,mobile,google
952,2025-09-18,Vietnam,mobile,tiktok
953,2025-08-28,Malaysia,mobile,google
954,2025-11-12,Singapore,desktop,google
955,2024-07-07,Vietnam,mobile,tiktok
956,2024-08-20,Thailand,mobile,referral
957,2025-10-28,Malaysia,mobile,referral
958,2025-05-14,Vietnam,desktop,tiktok
959,2024-09-29,Indonesia,mobile,tiktok
960,2026-04-20,Malaysia,mobile,google
961,2025-06-09,Malaysia,desktop,google
962,2024-11-04,Singapore,mobile,organic
963,2024-07-25,Thailand,mobile,referral
964,2025-01-04,Indonesia,mobile,facebook
965,2025-04-06,Indonesia,mobile,google
966,2025-02-25,Vietnam,mobile,google
967,2024-11-27,Thailand,mobile,google
968,2025-06-04,Indonesia,mobile,tiktok
969,2025-02-24,Thailand,mobile,organic
970,2025-03-05,Malaysia,mobile,tiktok
971,2026-01-28,Malaysia,mobile,facebook
972,2026-04-30,Vietnam,mobile,facebook
973,2025-04-06,Indonesia,desktop,tiktok
974,2025-01-18,Malaysia,mobile,facebook
975,2026-01-21,Indonesia,mobile,tiktok
976,2026-03-24,Vietnam,desktop,organic
977,2025-05-09,Indonesia,mobile,facebook
978,2024-12-28,Indonesia,mobile,tiktok
979,2026-03-26,Indonesia,mobile,referral
980,2024-08-18,Thailand,tablet,google
981,2025-06-16,Malaysia,mobile,google
982,2024-07-01,Indonesia,desktop,google
983,2026-01-18,Thailand,mobile,tiktok
984,2025-08-08,Vietnam,desktop,facebook
985,2024-07-26,Indonesia,mobile,organic
986,2025-03-14,Indonesia,mobile,referral
987,2024-12-07,Malaysia,desktop,google
988,2025-11-02,Malaysia,mobile,organic
989,2024-08-08,Vietnam,mobile,facebook
990,2026-02-12,Thailand,desktop,tiktok
991,2025-11-04,Malaysia,mobile,referral
992,2024-07-17,Indonesia,mobile,google
993,2026-01-22,Indonesia,mobile,facebook
994,2024-07-10,Vietnam,mobile,google
995,2024-12-25,Indonesia,desktop,tiktok
996,2024-11-17,Vietnam,mobile,tiktok
997,2026-03-29,Indonesia,desktop,google
998,2024-07-01,Indonesia,mobile,tiktok
999,2025-10-11,Singapore,desktop,google
1000,2024-10-12,Malaysia,mobile,referral
1001,2024-12-18,Indonesia,desktop,google
1002,2024-09-22,Indonesia,mobile,referral
1003,2025-06-18,Vietnam,mobile,facebook
1004,2025-11-17,Singapore,mobile,google
1005,2024-09-12,Malaysia,mobile,facebook
1006,2025-08-28,Malaysia,mobile,tiktok
1007,2024-12-02,Singapore,desktop,google
1008,2025-06-12,Thailand,mobile,tiktok
1009,2025-12-11,Singapore,mobile,organic
1010,2025-01-01,Indonesia,mobile,facebook
1011,2026-02-01,Singapore,mobile,referral
1012,2025-03-29,Singapore,mobile,google
1013,2024-10-24,Thailand,tablet,google
1014,2025-09-29,Thailand,mobile,organic
1015,2025-09-30,Singapore,mobile,facebook
1016,2026-01-17,Indonesia,mobile,tiktok
1017,2025-12-25,Malaysia,mobile,google
1018,2024-09-12,Thailand,mobile,google
1019,2026-02-10,Indonesia,tablet,facebook
1020,2026-03-14,Singapore,mobile,organic
1021,2024-10-21,Malaysia,mobile,facebook
1022,2025-02-12,Indonesia,mobile,google
1023,2024-09-07,Singapore,tablet,google
1024,2025-09-08,Indonesia,mobile,facebook
1025,2024-07-05,Malaysia,mobile,facebook
1026,2026-06-07,Vietnam,desktop,google
1027,2025-02-13,Singapore,desktop,facebook
1028,2025-09-06,Vietnam,mobile,facebook
1029,2025-11-24,Indonesia,mobile,tiktok
1030,2026-05-22,Singapore,mobile,google
1031,2025-04-03,Thailand,tablet,tiktok
1032,2025-04-20,Indonesia,mobile,facebook
1033,2025-12-23,Vietnam,mobile,google
1034,2024-11-17,Thailand,mobile,facebook
1035,2024-08-14,Vietnam,mobile,google
1036,2025-09-18,Thailand,mobile,google
1037,2025-12-04,Thailand,mobile,facebook
1038,2026-03-23,Malaysia,mobile,google
1039,2025-10-16,Singapore,desktop,facebook
1040,2024-12-21,Singapore,mobile,google
1041,2024-09-03,Malaysia,mobile,google
1042,2025-12-09,Thailand,mobile,facebook
1043,2026-02-06,Indonesia,mobile,organic
1044,2025-02-05,Indonesia,desktop,referral
1045,2026-04-07,Vietnam,mobile,google
1046,2025-11-29,Indonesia,mobile,facebook
1047,2025-09-25,Thailand,mobile,tiktok
1048,2026-03-03,Vietnam,mobile,tiktok
1049,2024-09-18,Malaysia,mobile,referral
1050,2026-02-24,Indonesia,desktop,tiktok
1051,2025-08-29,Indonesia,mobile,facebook
1052,2026-02-13,Thailand,mobile,facebook
1053,2024-07-17,Vietnam,mobile,referral
1054,2025-03-12,Malaysia,mobile,google
1055,2025-08-03,Malaysia,mobile,google
1056,2025-05-14,Thailand,desktop,google
1057,2025-11-11,Indonesia,mobile,facebook
1058,2025-03-30,Malaysia,mobile,google
1059,2024-08-08,Singapore,mobile,facebook
1060,2025-07-13,Vietnam,desktop,facebook
1061,2025-10-31,Singapore,mobile,tiktok
1062,2025-03-08,Malaysia,mobile,tiktok
1063,2024-06-25,Malaysia,mobile,referral
1064,2026-04-06,Indonesia,mobile,organic
1065,2025-05-08,Vietnam,mobile,tiktok
1066,2026-03-16,Thailand,desktop,referral
1067,2025-07-01,Singapore,mobile,facebook
1068,2024-09-05,Thailand,mobile,referral
1069,2025-05-18,Indonesia,desktop,referral
1070,2025-03-24,Indonesia,mobile,facebook
1071,2025-10-22,Singapore,mobile,google
1072,2026-05-09,Indonesia,mobile,google
1073,2026-03-21,Singapore,mobile,facebook
1074,2025-06-08,Indonesia,mobile,google
1075,2025-12-17,Singapore,mobile,google
1076,2024-10-12,Vietnam,mobile,tiktok
1077,2025-05-20,Singapore,mobile,tiktok
1078,2024-10-30,Indonesia,mobile,google
1079,2026-01-06,Malaysia,mobile,google
1080,2025-07-26,Vietnam,mobile,facebook
1081,2025-11-03,Thailand,mobile,tiktok
1082,2025-01-11,Indonesia,mobile,google
1083,2025-10-07,Thailand,mobile,referral
1084,2026-03-05,Indonesia,mobile,google
1085,2026-05-31,Indonesia,mobile,tiktok
1086,2025-08-08,Singapore,mobile,google
1087,2026-02-07,Malaysia,desktop,google
1088,2025-06-26,Thailand,mobile,google
1089,2025-06-12,Indonesia,mobile,tiktok
1090,2025-05-20,Thailand,mobile,facebook
1091,2026-03-19,Malaysia,mobile,facebook
1092,2026-01-04,Thailand,desktop,referral
1093,2025-09-19,Indonesia,mobile,tiktok
1094,2025-01-10,Indonesia,mobile,google
1095,2025-02-21,Vietnam,desktop,tiktok
1096,2026-04-08,Singapore,mobile,referral
1097,2024-12-23,Vietnam,mobile,google
1098,2026-03-23,Vietnam,mobile,tiktok
1099,2026-06-11,Vietnam,mobile,facebook
1100,2024-08-22,Singapore,mobile,referral
1101,2025-01-18,Thailand,tablet,facebook
1102,2026-05-01,Malaysia,mobile,tiktok
1103,2025-06-01,Malaysia,mobile,tiktok
1104,2024-12-22,Thailand,mobile,facebook
1105,2026-01-19,Indonesia,mobile,google
1106,2025-06-11,Indonesia,mobile,google
1107,2025-09-01,Indonesia,desktop,tiktok
1108,2025-10-03,Singapore,desktop,facebook
1109,2025-11-16,Indonesia,desktop,referral
1110,2025-04-06,Thailand,mobile,facebook
1111,2025-03-04,Indonesia,mobile,google
1112,2024-07-08,Singapore,desktop,facebook
1113,2025-07-04,Vietnam,desktop,facebook
1114,2026-04-07,Indonesia,desktop,facebook
1115,2025-02-23,Indonesia,mobile,tiktok
1116,2024-11-04,Indonesia,mobile,google
1117,2025-06-29,Malaysia,mobile,google
1118,2024-11-27,Thailand,desktop,tiktok
1119,2025-03-18,Singapore,mobile,facebook
1120,2026-02-25,Malaysia,desktop,facebook
1121,2025-01-02,Indonesia,mobile,facebook
1122,2025-03-07,Malaysia,desktop,facebook
1123,2025-01-19,Malaysia,mobile,google
1124,2026-04-30,Indonesia,mobile,facebook
1125,2025-09-22,Malaysia,mobile,referral
1126,2025-12-12,Indonesia,desktop,google
1127,2026-04-30,Singapore,mobile,tiktok
1128,2025-01-16,Thailand,mobile,google
1129,2025-08-21,Singapore,desktop,google
1130,2024-06-23,Thailand,mobile,facebook
1131,2025-07-22,Malaysia,desktop,referral
1132,2024-11-11,Malaysia,desktop,organic
1133,2024-08-21,Indonesia,desktop,google
1134,2024-12-20,Thailand,mobile,google
1135,2025-12-27,Vietnam,mobile,facebook
1136,2025-04-27,Indonesia,desktop,organic
1137,2025-06-30,Malaysia,mobile,tiktok
1138,2025-08-21,Singapore,mobile,tiktok
1139,2026-01-25,Indonesia,mobile,tiktok
1140,2024-12-19,Indonesia,mobile,google
1141,2025-12-04,Indonesia,mobile,referral
1142,2025-06-20,Singapore,desktop,facebook
1143,2025-10-30,Thailand,mobile,referral
